SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
21503,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-02 02:00:00,0.5
21504,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-02 03:00:00,0.5
21505,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-02 04:00:00,0.5
21506,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-02 05:00:00,0.5
21507,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-06 16:00:00,1.0
21508,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 04:00:00,2.5
21509,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 05:00:00,1.5
21510,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 06:00:00,3.0
21511,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 07:00:00,3.0
21512,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 08:00:00,3.0
21513,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 12:00:00,0.5
21514,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 14:00:00,0.5
21515,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 15:00:00,0.5
21516,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 16:00:00,1.0
21517,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 17:00:00,1.0
21518,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 18:00:00,1.0
21519,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 19:00:00,1.0
21520,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 20:00:00,1.0
21521,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 21:00:00,1.0
21522,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 22:00:00,1.0
21523,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-07 23:00:00,1.0
21524,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 00:00:00,1.0
21525,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 01:00:00,1.5
21526,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 02:00:00,2.0
21527,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 03:00:00,2.5
21528,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 04:00:00,2.5
21529,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 05:00:00,3.5
21530,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 06:00:00,6.0
21531,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 07:00:00,8.5
21532,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 08:00:00,10.0
21533,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 09:00:00,1.5
21534,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 10:00:00,3.0
21535,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 11:00:00,3.5
21536,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 12:00:00,4.5
21537,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 13:00:00,6.0
21538,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 14:00:00,8.0
21539,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 15:00:00,8.5
21540,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 16:00:00,9.0
21541,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 17:00:00,9.5
21542,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 18:00:00,9.5
21543,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 19:00:00,9.5
21544,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 20:00:00,11.0
21545,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 21:00:00,13.0
21546,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 22:00:00,16.5
21547,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-08 23:00:00,19.5
21548,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 00:00:00,20.0
21549,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 01:00:00,20.5
21550,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 02:00:00,21.0
21551,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 03:00:00,24.0
21552,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 04:00:00,27.0
21553,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 05:00:00,30.5
21554,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 06:00:00,32.5
21555,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 07:00:00,34.0
21556,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 08:00:00,36.0
21557,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 09:00:00,2.0
21558,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 10:00:00,3.5
21559,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 11:00:00,3.5
21560,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 12:00:00,3.5
21561,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 13:00:00,4.0
21562,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 14:00:00,5.5
21563,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 15:00:00,5.5
21564,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 16:00:00,6.0
21565,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 17:00:00,6.5
21566,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 18:00:00,9.0
21567,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 19:00:00,10.0
21568,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 20:00:00,12.0
21569,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 21:00:00,13.0
21570,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 22:00:00,15.5
21571,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-09 23:00:00,16.5
21572,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 00:00:00,18.0
21573,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 01:00:00,19.5
21574,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 02:00:00,20.5
21575,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 03:00:00,24.0
21576,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 04:00:00,28.0
21577,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 05:00:00,29.5
21578,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 06:00:00,30.5
21579,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 07:00:00,32.0
21580,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 08:00:00,35.5
21581,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 09:00:00,2.5
21582,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 10:00:00,3.5
21583,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 11:00:00,6.5
21584,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 12:00:00,8.0
21585,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 13:00:00,10.0
21586,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 14:00:00,10.0
21587,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 15:00:00,10.0
21588,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 16:00:00,10.0
21589,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-10 17:00:00,10.0
21590,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-11 03:00:00,10.0
21591,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-11 04:00:00,10.0
21592,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2022-10-11 05:00:00,10.0
21593,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 10:00:00,0.5
21594,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 11:00:00,0.5
21595,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 12:00:00,0.5
21596,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 13:00:00,0.5
21597,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 15:00:00,0.5
21598,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 16:00:00,0.5
21599,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 17:00:00,0.5
21600,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 18:00:00,0.5
21601,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 19:00:00,0.5
21602,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 20:00:00,0.5
21603,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 21:00:00,0.5
21604,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 22:00:00,0.5
21605,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-13 23:00:00,0.5
21606,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 00:00:00,0.5
21607,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 01:00:00,0.5
21608,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 02:00:00,0.5
21609,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 03:00:00,0.5
21610,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 04:00:00,0.5
21611,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 06:00:00,0.5
21612,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 07:00:00,0.5
21613,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 08:00:00,0.5
21614,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-14 13:00:00,0.5
21615,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-15 06:00:00,1.0
21616,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-15 07:00:00,1.0
21617,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-15 08:00:00,1.0
21618,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-18 18:00:00,0.5
21619,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-18 19:00:00,0.5
21620,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-18 20:00:00,0.5
21621,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-19 02:00:00,0.5
21622,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-19 03:00:00,0.5
21623,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-19 04:00:00,0.5
21624,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-19 05:00:00,0.5
21625,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-19 06:00:00,0.5
21626,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-19 07:00:00,0.5
21627,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-01-19 08:00:00,0.5
21628,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-02-17 07:00:00,0.5
21629,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-02-17 08:00:00,0.5
21630,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-07-05 20:30:00,130.0
21631,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-07-15 09:00:00,48.0
21632,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-07-16 15:00:00,144.0
21633,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-08-03 01:00:00,0.5
21634,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-08-03 01:00:00,0.5
21635,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-09-12 11:00:00,0.5
21636,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2023-09-29 12:00:00,18.0
21637,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2024-02-05 10:00:00,96.0
21638,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2024-02-12 01:00:00,321.5
21640,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2024-07-12 14:00:00,5.0
21641,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2024-07-28 12:00:00,1.5
21642,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2024-08-11 08:00:00,160.0
21643,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2025-08-17 05:00:00,109.0
21644,Kosi_1,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.6191,79.62060833,2025-08-28 01:00:00,100.0
21645,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-08 15:00:00,2.0
21646,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-08 18:00:00,2.0
21647,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-08 20:00:00,2.0
21648,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-08 23:00:00,2.0
21649,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-09 02:00:00,2.0
21650,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-09 03:00:00,2.0
21651,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-10 18:00:00,0.5
21652,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-10 20:00:00,0.5
21653,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-10 22:00:00,0.5
21654,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-11 00:00:00,0.5
21655,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-11 06:00:00,0.5
21656,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-11 22:00:00,0.5
21657,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-11 23:00:00,0.5
21658,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-12 00:00:00,0.5
21659,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-12 02:00:00,0.5
21660,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-12 16:00:00,4.5
21661,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-12 17:00:00,4.5
21662,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-12 19:00:00,4.5
21663,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-12 20:00:00,4.5
21664,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-12 21:00:00,4.5
21665,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-12 22:00:00,4.5
21666,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-13 01:00:00,4.5
21667,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-13 06:00:00,4.5
21668,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-13 08:00:00,4.5
21669,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-14 03:00:00,1.5
21670,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-14 08:00:00,2.0
21671,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-14 21:00:00,1.0
21672,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-14 22:00:00,1.0
21673,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-14 23:00:00,1.0
21674,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-15 07:00:00,7.5
21675,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-15 09:00:00,0.5
21676,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,2022-09-15 11:00:00,1.5
